rainfall_mm,temperature_c,relative_humidity_pct,avg_cpr,avg_ie,avg_lsprate,avg_rorwe,avg_tprate
2.1975683492075735,30.559754367022713,19.63224964331161,1.1217734e-05,-2.5532116e-05,3.0778594e-06,1.5732707e-07,1.4294705e-05
2.384164192341804,31.967753441560944,21.175351868275943,1.1217734e-05,-2.5532116e-05,3.0778594e-06,1.5732707e-07,1.4294705e-05
2.632630239463232,31.974968572860835,21.318734816642888,1.1217734e-05,-2.5532116e-05,3.0778594e-06,1.5732707e-07,1.4294705e-05
2.7622885898276324,33.28383835267805,22.83494774997108,1.08903205e-05,-3.033765e-05,1.7873776e-06,4.886121e-07,1.2675413e-05
2.895212663401843,33.67588825049165,23.39687348166429,1.08903205e-05,-3.033765e-05,1.7873776e-06,4.886121e-07,1.2675413e-05
3.109985346855358,33.866520649365675,23.658705124744532,1.08903205e-05,-3.033765e-05,1.7873776e-06,4.886121e-07,1.2675413e-05
3.3879979177110244,33.86112405043767,23.816621293332815,1.08903205e-05,-3.033765e-05,1.7873776e-06,4.886121e-07,1.2675413e-05
10.705399298191493,32.28680021594108,22.223952107353565,4.655104e-05,-3.4198514e-05,3.4824094e-05,4.7987643e-05,8.137716e-05
8.418986619365286,31.83176300466587,21.76747233254926,4.655104e-05,-3.4198514e-05,3.4824094e-05,4.7987643e-05,8.137716e-05
4.94225851232021,27.165382717001503,17.030008869008597,4.655104e-05,-3.4198514e-05,3.4824094e-05,4.7987643e-05,8.137716e-05
2.6900987159217986,27.062082674584506,16.751912235375777,4.655104e-05,-3.4198514e-05,3.4824094e-05,4.7987643e-05,8.137716e-05
2.099432769058728,26.89314425635291,16.347528245864343,1.1226684e-05,-3.6130943e-05,1.1323804e-05,2.4887954e-06,2.2546044e-05
1.953858018740601,27.978802298230054,17.234376662939113,1.1226684e-05,-3.6130943e-05,1.1323804e-05,2.4887954e-06,2.2546044e-05
